# This file contains the mean and standard deviation of the squared overlap <ψ_alpha=2|φ_alpha>²> of the ground state wavefunction of the generalized Haldane-Shastry model with arbitrary interaction range α with the the ground state of alpha=2 Haldane-Shastry model.
# Here N is the system size, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, α, δ, mean of squared overlap <ψ_alpha=2|φ_alpha>²>, standard deviation of squared overlap
 
N, α, δ, mean, std_deviation
6 0.7 0.1 0.9991882740124882 0.0004160449953122767
6 0.8 0.1 0.9993076864151388 0.0003602251669927319
6 0.9 0.1 0.9994176301149512 0.0003074134237134941
6 1.0 0.1 0.9995181178519469 0.0002578915137011696
6 1.1 0.1 0.9996091540640022 0.00021193402327150448
6 1.2 0.1 0.999690734944796 0.00016980802176813856
6 1.3 0.1 0.9997628485913361 0.00013177269004879856
6 1.4 0.1 0.9998254752338775 9.807893725605284e-5
6 1.5 0.1 0.9998785875409474 6.896901062076041e-5
6 1.6 0.1 0.9999221509924449 4.467610300793738e-5
6 1.7 0.1 0.9999561243136726 2.5423962834660397e-5
6 1.8 0.1 0.9999804599633229 1.1426510869471506e-5
6 1.9 0.1 0.9999951046685005 2.887468266914798e-6
6 2.0 0.1 1.0 0.0
6 2.1 0.1 0.9999950829812064 2.9463776314979712e-6
6 2.2 0.1 0.9999802867240727 1.1897665114583363e-5
6 2.3 0.1 0.9999555410859107 2.70134310342776e-5
6 2.4 0.1 0.9999207733408919 4.844149040062942e-5
6 2.5 0.1 0.9998759088603871 7.63176787808853e-5
6 2.6 0.1 0.9998208717965789 0.00011076566121841554
6 2.7 0.1 0.9997555857639814 0.00015189677803140593
6 2.8 0.1 0.9996799745139301 0.00019980992921915034
6 2.9 0.1 0.9995939625972848 0.00025459149883300667
6 3.0 0.1 0.9994974760110457 0.0003163153202932715
16 0.0 0.2 0.0007285053399207531 0.0010372410169364986
16 0.0001 0.2 0.9160959139793818 0.03293153001815938
16 0.001 0.2 0.916219974640862 0.0328942172155028
16 0.01 0.2 0.9174518919494747 0.032522635381744755
16 0.1 0.2 0.9289339160755429 0.028959981402169495
16 0.2 0.2 0.9400410574096235 0.025320757509721344
16 0.3 0.2 0.9496116249779885 0.022004263531517104
16 0.4 0.2 0.9578405756335661 0.018994645679685822
16 0.5 0.2 0.9649051105762823 0.01627484922035978
16 0.6 0.2 0.9709626470898717 0.013827361496389913
16 0.7 0.2 0.9761506039538925 0.011634785892866014
16 0.8 0.2 0.9805873463478784 0.009680260391057776
16 0.9 0.2 0.9843737921402776 0.007947742854336162
16 1.0 0.2 0.9875953257365082 0.006422188016119282
16 1.1 0.2 0.9903237841577734 0.00508964025854086
16 1.2 0.2 0.9926193699666965 0.003937263437204594
16 1.3 0.2 0.9945324098929587 0.0029533254517643682
16 1.4 0.2 0.9961049214855628 0.0021271517122824534
16 1.5 0.2 0.9973719779660026 0.0014490584695344352
16 1.6 0.2 0.9983628781523565 0.000910274297375002
16 1.7 0.2 0.9991021374101544 0.0005028558456474977
16 1.8 0.2 0.9996103196987138 0.00021960227271490982
16 1.9 0.2 0.999904731797416 5.3971446545464195e-5
16 2.0 0.2 1.0 0.0
16 2.1 0.2 0.9999085478072125 5.2228574322302086e-5
16 2.2 0.2 0.9996409909711929 0.000205633029679624
16 2.3 0.2 0.9992064639801576 0.0004555619978624587
16 2.4 0.2 0.9986128899091224 0.0007976808639595331
16 2.5 0.2 0.9978672036000279 0.001227922062643896
16 2.6 0.2 0.99697553641366 0.0017424414386161427
16 2.7 0.2 0.9959433693227395 0.002337580332777087
16 2.8 0.2 0.9947756598771126 0.003009833002893135
16 2.9 0.2 0.99347694754541 0.0037558189600642453
16 3.0 0.2 0.9920514410956648 0.004572259792863684
14 0.0 0.2 0.0023949694723422376 0.003311440430867366
14 0.0001 0.2 0.9424080181241002 0.02512810472101875
14 0.001 0.2 0.9424891432843966 0.02510125724711752
14 0.01 0.2 0.9432947781871046 0.02483378929994511
14 0.1 0.2 0.9508138249973619 0.022258788554411522
14 0.2 0.2 0.9581209649497094 0.019605672081238933
14 0.3 0.2 0.9644644331788679 0.017163889817597824
14 0.4 0.2 0.9699712793513503 0.014924941845995717
14 0.5 0.2 0.9747521232392361 0.012879929583772617
14 0.6 0.2 0.9789022908455814 0.011019790558155072
14 0.7 0.2 0.9825032691201292 0.009335500424134734
14 0.8 0.2 0.9856242825854227 0.00781823554369811
14 0.9 0.2 0.9883238625572441 0.006459495604456789
14 1.0 0.2 0.9906513299900742 0.00525118939033168
14 1.1 0.2 0.9926481488061665 0.004185688632162641
14 1.2 0.2 0.9943491309142986 0.003255855484644253
14 1.3 0.2 0.9957834898689434 0.0024550490733952933
14 1.4 0.2 0.9969757496870544 0.0017771160643274757
14 1.5 0.2 0.9979465206318341 0.0012163695427484609
14 1.6 0.2 0.9987131562149179 0.0007675597833647208
14 1.7 0.2 0.9992903062871515 0.00042583981866272253
14 1.8 0.2 0.9996903806016381 0.0001867281090404721
14 1.9 0.2 0.999923936128422 4.6070097921599565e-5
14 2.0 0.2 1.0 0.0
14 2.1 0.2 0.999926338475287 4.490381484657919e-5
14 2.2 0.2 0.9997096808516707 0.000177384272125395
14 2.3 0.2 0.999355905900429 0.00039422818837266045
14 2.4 0.2 0.9988701971854712 0.0006923765386680431
14 2.5 0.2 0.9982571725611452 0.0010688974104094647
14 2.6 0.2 0.9975209922304774 0.001520961902838565
14 2.7 0.2 0.9966654489711104 0.0020458229581728953
14 2.8 0.2 0.9956940434887374 0.0026407970526332015
14 2.9 0.2 0.9946100473218179 0.0033032486337761977
14 3.0 0.2 0.9934165552815003 0.004030577160744123
12 0.0 0.2 0.0076705840553843736 0.01075199052074513
12 0.0001 0.2 0.9646881720801385 0.016597513053255412
12 0.001 0.2 0.9647343263246041 0.01658051303003849
12 0.01 0.2 0.9651928905447675 0.016411116370576698
12 0.1 0.2 0.9694942449075503 0.014776798882814563
12 0.2 0.2 0.9737207315427778 0.013085021512154594
12 0.3 0.2 0.9774385536955081 0.011519100799452469
12 0.4 0.2 0.9807127316866662 0.010074010857033836
12 0.5 0.2 0.983598587309109 0.008744770326532187
12 0.6 0.2 0.9861430091889359 0.007526526394647818
12 0.7 0.2 0.988385616943252 0.00641462013663486
12 0.8 0.2 0.9903598089931255 0.005404633570704586
12 0.9 0.2 0.9920936902241663 0.004492420107116685
12 1.0 0.2 0.9936108828894284 0.003674120685299526
12 1.1 0.2 0.9949312284119298 0.002946168073289041
12 1.2 0.2 0.9960713899794211 0.0023052817335645634
12 1.3 0.2 0.9970453667053825 0.0017484554541586507
12 1.4 0.2 0.9978649301424302 0.0012729396770754682
12 1.5 0.2 0.998539993417211 0.0008762201721746558
12 1.6 0.2 0.9990789224424945 0.0005559944294743252
12 1.7 0.2 0.9994887977083659 0.00031014688989702306
12 1.8 0.2 0.9997756341614127 0.0001367239099538039
12 1.9 0.2 0.9999445657117637 3.390916124907244e-5
12 2.0 0.2 1.0 0.0
12 2.1 0.2 0.9999457482291381 3.3385202582327446e-5
12 2.2 0.2 0.9997851341293585 0.00013252434748182936
12 2.3 0.2 0.999521085475743 0.0002959290288483198
12 2.4 0.2 0.9991562110186473 0.000522146009189055
12 2.5 0.2 0.9986928652058948 0.0008097423559554546
12 2.6 0.2 0.9981332026685562 0.0011572925565744793
12 2.7 0.2 0.9974792240992127 0.0015633675669099922
12 2.8 0.2 0.9967328148657065 0.0020265257175720655
12 2.9 0.2 0.9958957774663043 0.002545305379547014
12 3.0 0.2 0.9949698587373969 0.0031182192741546094
10 0.0 0.2 0.023570921844433004 0.031037618270641658
10 0.0001 0.2 0.9805450814638355 0.009536940103398105
10 0.001 0.2 0.9805678123715564 0.009527599354676156
10 0.01 0.2 0.9807938763777659 0.009434508696279348
10 0.1 0.2 0.9829352477078209 0.00853479292147324
10 0.2 0.2 0.9850807140525825 0.007599596189011651
10 0.3 0.2 0.9870077803955952 0.0067293235410118375
10 0.4 0.2 0.9887407474567182 0.005921135377872489
10 0.5 0.2 0.9903000704313533 0.0051724331059259145
10 0.6 0.2 0.9917029449694023 0.004480866211430326
10 0.7 0.2 0.9929638094805746 0.0038443321103168175
10 0.8 0.2 0.9940947742577695 0.0032609703226427105
10 0.9 0.2 0.9951059870796541 0.002729152312457753
10 1.0 0.2 0.9960059440104035 0.0022474681239306434
10 1.1 0.2 0.9968017531491714 0.0018147107484764392
10 1.2 0.2 0.9974993581486428 0.001429858982701723
10 1.3 0.2 0.9981037274507519 0.0010920593858571024
10 1.4 0.2 0.9986190143932779 0.0008006078180505947
10 1.5 0.2 0.9990486926280852 0.0005549309351362894
10 1.6 0.2 0.9993956706594795 0.00035456793062429884
10 1.7 0.2 0.999662388755234 0.00019915274651697353
10 1.8 0.2 0.9998509009973384 8.839692103273716e-5
10 1.9 0.2 0.9999629448177478 2.207319919960372e-5
10 2.0 0.2 1.0 0.0
10 2.1 0.2 0.9999633388137529 2.202680907127293e-5
10 2.2 0.2 0.9998540686803515 8.80205471577078e-5
10 2.3 0.2 0.9996731685380588 0.00019785295007656144
10 2.4 0.2 0.9994215198804239 0.00035138898467223
10 2.5 0.2 0.9990999332762895 0.0005484763161194719
10 2.6 0.2 0.9987091710410332 0.0007889358342284966
10 2.7 0.2 0.9982499666123105 0.001072553239556098
10 2.8 0.2 0.9977230410869172 0.0013990716837353062
10 2.9 0.2 0.9971291172952639 0.0017681854522663414
10 3.0 0.2 0.99646893172438 0.0021795346719284247
8 0.0 0.2 0.06959645979169038 0.08942140132447791
8 0.0001 0.2 0.9903109644194042 0.004543374462275468
8 0.001 0.2 0.990320628348007 0.004539282973265241
8 0.01 0.2 0.9904168929253107 0.004498486711036299
8 0.1 0.2 0.9913431897340507 0.004102176902772718
8 0.2 0.2 0.9922992492144818 0.0036858652276195573
8 0.3 0.2 0.9931841220289842 0.0032937635010756093
8 0.4 0.2 0.9940028291126626 0.002924953619960852
8 0.5 0.2 0.9947595249273878 0.0025787106690016806
8 0.6 0.2 0.9954576363261325 0.0022544842479052833
8 0.7 0.2 0.9960999790010048 0.001951880679219772
8 0.8 0.2 0.996688855346617 0.0016706461960894912
8 0.9 0.2 0.99722613688768 0.0014106511554100511
8 1.0 0.2 0.9977133338639761 0.0011718752801975277
8 1.1 0.2 0.99815165411248 0.0009543939039422529
8 1.2 0.2 0.9985420530158243 0.0007583651678865159
8 1.3 0.2 0.9988852759824198 0.000584018108195216
8 1.4 0.2 0.9991818946739137 0.00043164156252546926
8 1.5 0.2 0.9994323379896312 0.0003015738232972861
8 1.6 0.2 0.9996369186473824 0.00019419296689622987
8 1.7 0.2 0.9997958560587572 0.00010990779306570397
8 1.8 0.2 0.9999092960794898 4.914931598568301e-5
8 1.9 0.2 0.9999773281175773 1.2362757202068678e-5
8 2.0 0.2 1.0 0.0
8 2.1 0.2 0.9999773309305197 1.2512474436750437e-5
8 2.2 0.2 0.999909322813753 5.0344451609060414e-5
8 2.3 0.2 0.9997959701729292 0.0001139267344290611
8 2.4 0.2 0.9996372688486721 0.00020367073993917862
8 2.5 0.2 0.9994332236329259 0.00031996297478039244
8 2.6 0.2 0.9991838549644072 0.00046315991068482246
8 2.7 0.2 0.9988892047891849 0.0006335832707190135
8 2.8 0.2 0.9985493416711743 0.0008315157394193683
8 2.9 0.2 0.9981643652221414 0.001057197110979554
8 3.0 0.2 0.9977344099084898 0.0013108208893411913
6 0.0 0.2 0.19977550547479137 0.21287006026104044
6 0.0001 0.2 0.9958514090982222 0.00197773999381537
6 0.001 0.2 0.9958548823556213 0.0019762109453499285
6 0.01 0.2 0.9958895495557938 0.0019609388486364118
6 0.1 0.2 0.9962296071693177 0.0018101251344798833
6 0.2 0.2 0.9965930199702648 0.0016469128936677931
6 0.3 0.2 0.9969407532601713 0.0014887363622860942
6 0.4 0.2 0.9972723069192293 0.0013360583391131009
6 0.5 0.2 0.9975871884554108 0.0011893397557718923
6 0.6 0.2 0.9978849127393605 0.0010490383817218112
6 0.7 0.2 0.9981650019554644 0.0009156076985024922
6 0.8 0.2 0.9984269857486485 0.0007894959212946223
6 0.9 0.2 0.9986704015469622 0.0006711451486509556
6 1.0 0.2 0.99889479504078 0.0005609906233333924
6 1.1 0.2 0.999099720799945 0.0004594600887129146
6 1.2 0.2 0.999284743010787 0.0003669732262757784
6 1.3 0.2 0.9994494363155569 0.00028394116054192373
6 1.4 0.2 0.99959338673736 0.00021076601824248254
6 1.5 0.2 0.9997161926742905 0.00014784052901007798
6 1.6 0.2 0.9998174659471147 9.554765518951886e-5
6 1.7 0.2 0.9998968328854416 5.4260238745328234e-5
6 1.8 0.2 0.9999539354380608 2.4340653690715097e-5
6 1.9 0.2 0.9999884322938133 6.1404530360502115e-6
6 2.0 0.2 1.0 0.0
6 2.1 0.2 0.9999883340662983 6.248074166264718e-6
6 2.2 0.2 0.999953150042701 2.520144442891498e-5
6 2.3 0.2 0.9998941845609656 5.7164401947127156e-5
6 2.4 0.2 0.9998111963298036 0.00010242824792785957
6 2.5 0.2 0.9997039670748664 0.00016127073284552177
6 2.6 0.2 0.9995723024154503 0.0002339554456682375
6 2.7 0.2 0.9994160326706654 0.00032073115374130413
6 2.8 0.2 0.9992350135885998 0.00042183109613506346
6 2.9 0.2 0.9990291269929561 0.0005374722354336359
6 3.0 0.2 0.9987982813423149 0.0006678544750588018
16 0.0 0.3 0.0007525287280321492 0.0010234384284772283
16 0.0001 0.3 0.8862502403313095 0.058780316208554735
16 0.001 0.3 0.8864011093152264 0.05871296844410439
16 0.01 0.3 0.887901116952199 0.05804203537362041
16 0.1 0.3 0.9020537229428235 0.0515906390245574
16 0.2 0.3 0.9160656718404908 0.04498012797545393
16 0.3 0.3 0.9284263839924762 0.03895477995500391
16 0.4 0.3 0.9392956720301721 0.03349856854689078
16 0.5 0.3 0.9488282010216377 0.02858594996660327
16 0.6 0.3 0.9571684398824566 0.024185904113644678
16 0.7 0.3 0.9644478767600692 0.02026495601174881
16 0.8 0.3 0.9707839035351614 0.016789287518678957
16 0.9 0.3 0.9762798434813259 0.013726111159250065
16 1.0 0.3 0.9810256996972428 0.01104448499127814
16 1.1 0.3 0.9850993085648648 0.008715726869247039
16 1.2 0.3 0.9885676761949221 0.006713556011764157
16 1.3 0.3 0.9914883508119278 0.005014059051934431
16 1.4 0.3 0.9939107402236654 0.0035955510740423983
16 1.5 0.3 0.9958773234661321 0.0024383808078185885
16 1.6 0.3 0.9974247327828839 0.001524712968755504
16 1.7 0.3 0.9985846995439644 0.0008383089136217814
16 1.8 0.3 0.9993848682879931 0.0003643184089279247
16 1.9 0.3 0.9998494889379682 8.908954733820917e-5
16 2.0 0.3 1.0 0.0
16 2.1 0.3 0.9998555163496685 8.531032074357731e-5
16 2.2 0.3 0.9994332348349572 0.00033403851264435973
16 2.3 0.3 0.9987487699084739 0.0007358542261439062
16 2.4 0.3 0.9978164301885051 0.0012809905600617805
16 2.5 0.3 0.9966494454531075 0.0019601713233258133
16 2.6 0.3 0.9952601522196944 0.0027645516734670183
16 2.7 0.3 0.9936601448228407 0.003685670199917
16 2.8 0.3 0.9918603978056694 0.004715410714011265
16 2.9 0.3 0.9898713644928859 0.005845972210535854
16 3.0 0.3 0.9877030558101437 0.007069845658777951
14 0.0 0.3 0.002538314427379938 0.003497754608913135
14 0.0001 0.3 0.9157041388130721 0.046755361314561955
14 0.001 0.3 0.9158107358411993 0.04670440252324889
14 0.01 0.3 0.9168706596697316 0.046196676148259494
14 0.1 0.3 0.9268847732391658 0.041305770694329925
14 0.2 0.3 0.9368448990807016 0.0362671990588202
14 0.3 0.3 0.9456957189099046 0.031637958116916734
14 0.4 0.3 0.9535508409732163 0.0274056731470367
14 0.5 0.3 0.9605132030391124 0.023554683054706115
14 0.6 0.3 0.9666747406012928 0.02006741066457251
14 0.7 0.3 0.9721166662889704 0.01692539315783686
14 0.8 0.3 0.9769101353743694 0.01411002147801259
14 0.9 0.3 0.9811171277571287 0.011603044291019774
14 1.0 0.3 0.9847914250458187 0.009386889560515182
14 1.1 0.3 0.9879796003473065 0.007444849890491619
14 1.2 0.3 0.9907219682180671 0.005761169510570509
14 1.3 0.3 0.993053464062322 0.00432106277071883
14 1.4 0.3 0.9950044375771185 0.0031106870151577665
14 1.5 0.3 0.9966013551323547 0.002117086943888744
14 1.6 0.3 0.9978674125398895 0.0013281229991107958
14 1.7 0.3 0.9988230635731548 0.0007323927710419638
14 1.8 0.3 0.9994864716708289 0.000319151711188749
14 1.9 0.3 0.9998738931090492 7.823739102913342e-5
14 2.0 0.3 1.0 0.0
14 2.1 0.3 0.9998781510818648 7.524062093144518e-5
14 2.2 0.3 0.9995206176183274 0.0002951579650702727
14 2.3 0.3 0.9989387709653229 0.00065130362697584
14 2.4 0.3 0.9981432375774698 0.001135545482801759
14 2.5 0.3 0.9971440264702017 0.001740038566025151
14 2.6 0.3 0.9959506334555949 0.002457202582035486
14 2.7 0.3 0.9945721258440691 0.0032797051414118032
14 2.8 0.3 0.9930172107545162 0.004200449778934089
14 2.9 0.3 0.9912942896998047 0.005212567861984949
14 3.0 0.3 0.9894115017074797 0.0063094135614275995
12 0.0 0.3 0.007739750320092571 0.01080523009471051
12 0.0001 0.3 0.9485098764621429 0.03400056030875112
12 0.001 0.3 0.9485711548152 0.03396549440350476
12 0.01 0.3 0.9491806355051704 0.03361604045930252
12 0.1 0.3 0.95495736702419 0.03024119856700786
12 0.2 0.3 0.9607464106315379 0.026742680613974862
12 0.3 0.3 0.965940578861388 0.023501806552434966
12 0.4 0.3 0.9706012230924512 0.020510646583981613
12 0.5 0.3 0.9747814949799025 0.017760793120481167
12 0.6 0.3 0.9785272289666594 0.015243629790886903
12 0.7 0.3 0.981877819189492 0.012950527181741
12 0.8 0.3 0.9848670552317809 0.010872978285810426
12 0.9 0.3 0.9875238957004218 0.009002685989552088
12 1.0 0.3 0.9898731689626249 0.007331613584204034
12 1.1 0.3 0.9919361974946248 0.005852007665203405
12 1.2 0.3 0.9937313469719639 0.0045564011490746925
12 1.3 0.3 0.9952745041270946 0.003437602626245341
12 1.4 0.3 0.9965794890307215 0.00248867694549348
12 1.5 0.3 0.9976584082113313 0.0017029208073372681
12 1.6 0.3 0.9985219552038741 0.0010738362203323805
12 1.7 0.3 0.9991796649251533 0.0005951039244182629
12 1.8 0.3 0.9996401278599137 0.00026055828369532654
12 1.9 0.3 0.9999111695120719 6.416467238723089e-5
12 2.0 0.3 1.0 0.0
12 2.1 0.3 0.9999133380992572 6.22367260761704e-5
12 2.2 0.3 0.99965751348844 0.0002451304860166141
12 2.3 0.3 0.999238550450407 0.0005430112747478892
12 2.4 0.3 0.9986622358291529 0.0009502780045149577
12 2.5 0.3 0.9979341736444569 0.0014613961586878391
12 2.6 0.3 0.9970598284203805 0.0020708981986457624
12 2.7 0.3 0.9960445589858894 0.002773386340234308
12 2.8 0.3 0.9948936442518856 0.003563537295633393
12 2.9 0.3 0.993612302252908 0.004436108572169375
12 3.0 0.3 0.9922057035588625 0.005385945928620859
10 0.0 0.3 0.024354449723275374 0.033747478309204514
10 0.0001 0.3 0.9693806256992419 0.022054571251222774
10 0.001 0.3 0.9694134279732457 0.02203360718958001
10 0.01 0.3 0.9697399671409496 0.02182458607097398
10 0.1 0.3 0.9728621054288767 0.019795797306942944
10 0.2 0.3 0.9760456567351886 0.017670418525216166
10 0.3 0.3 0.9789557815649683 0.01567755792434049
10 0.4 0.3 0.981616238191273 0.013814296049310785
10 0.5 0.3 0.984047034315688 0.012077997689388923
10 0.6 0.3 0.9862649882930281 0.010466295288847557
10 0.7 0.3 0.9882842187854833 0.00897706227754263
10 0.8 0.3 0.9901165699702985 0.007608379199123635
10 0.9 0.3 0.9917719793835891 0.006358495167993737
10 1.0 0.3 0.9932587951438235 0.005225786835020907
10 1.1 0.3 0.9945840487925474 0.0042087167017795584
10 1.2 0.3 0.9957536894051933 0.003305792302102196
10 1.3 0.3 0.9967727840184417 0.0025155274724266165
10 1.4 0.3 0.9976456888290833 0.0018364066612010395
10 1.5 0.3 0.9983761950636925 0.0012668529834093127
10 1.6 0.3 0.9989676529105113 0.0008052005092805617
10 1.7 0.3 0.9994230764496032 0.0004496710858771439
10 1.8 0.3 0.9997452321153053 0.00019835582554220376
10 1.9 0.3 0.9999367128743233 4.9201254826523806e-5
10 2.0 0.3 1.0 0.0
10 2.1 0.3 0.9999375140638908 4.838578903869135e-5
10 2.2 0.3 0.9997516565450832 0.00019183247348338817
10 2.3 0.3 0.9994448432708969 0.00042765671525412904
10 2.4 0.3 0.9990195307449871 0.000753023941864548
10 2.5 0.3 0.9984782362862784 0.0011649571469907465
10 2.6 0.3 0.9978235527903853 0.0016603481004865018
10 2.7 0.3 0.9970581588308893 0.002235970531110146
10 2.8 0.3 0.9961848247378718 0.0028884948548042965
10 2.9 0.3 0.9952064152227514 0.003614504039673753
10 3.0 0.3 0.9941258890595599 0.004410510224127469
8 0.0 0.3 0.07136707656689535 0.09148091557591563
8 0.0001 0.3 0.9850053018005916 0.011433595583559658
8 0.001 0.3 0.9850194117503323 0.011423506083226377
8 0.01 0.3 0.985160057927541 0.011322864543956604
8 0.1 0.3 0.9865221713450828 0.010341581699960753
8 0.2 0.3 0.9879448312532048 0.009304065507333054
8 0.3 0.3 0.9892768556164829 0.008321150650122837
8 0.4 0.3 0.99052237377514 0.007392132385896624
8 0.5 0.3 0.9916846712266435 0.006516586125006324
8 0.6 0.3 0.9927663325673423 0.0056943347778166745
8 0.7 0.3 0.9937693626383355 0.004925416295000158
8 0.8 0.3 0.994695289542 0.004210051476053075
8 0.9 0.3 0.9955452525473956 0.003548612151355929
8 1.0 0.3 0.996320077368066 0.0029415898725485617
8 1.1 0.3 0.997020340854357 0.0023895652733366296
8 1.2 0.3 0.9976464267773112 0.001893178286505594
8 1.3 0.3 0.9981985740792045 0.001453099421399786
8 1.4 0.3 0.9986769187155676 0.001070002318121163
8 1.5 0.3 0.999081530006678 0.0007445377992718917
8 1.6 0.3 0.9994124422455928 0.0004773096366749835
8 1.7 0.3 0.9996696821691544 0.0002688522390914818
8 1.8 0.3 0.9998532927834872 0.00011961044789827019
8 1.9 0.3 0.9999633539421021 2.9921601794317253e-5
8 2.0 0.3 1.0 0.0
8 2.1 0.3 0.9999634348079248 2.992385748138142e-5
8 2.2 0.3 0.9998539442650858 0.00011962480697249992
8 2.3 0.3 0.9996719066140264 0.0002688799625319697
8 2.4 0.3 0.9994178006359311 0.0004773065195104214
8 2.5 0.3 0.9990922118870582 0.0007443588274719155
8 2.6 0.3 0.9986958371054194 0.0010693278369205968
8 2.7 0.3 0.9982294869102275 0.0014513427885536779
8 2.8 0.3 0.9976940869135194 0.0018893749858616131
8 2.9 0.3 0.9970906773629417 0.0023822434686740206
8 3.0 0.3 0.9964204114357931 0.002928622386944684
6 0.0 0.3 0.20204747122016517 0.2158642636238562
6 0.0001 0.3 0.9934381284629618 0.00479089650714993
6 0.001 0.3 0.9934435648358102 0.004787186703615756
6 0.01 0.3 0.9934978331701535 0.004750138187817385
6 0.1 0.3 0.9940308217806136 0.004384715627651802
6 0.2 0.3 0.9946017044655083 0.003989973953332205
6 0.3 0.3 0.9951491498597724 0.0036078965865793304
6 0.4 0.3 0.9956721558981273 0.0032393469629199765
6 0.5 0.3 0.9961697417034249 0.0028852347572298326
6 0.6 0.3 0.9966409486417954 0.002546511212960436
6 0.7 0.3 0.9970848416712595 0.002224164084918824
6 0.8 0.3 0.9975005109638698 0.001919212144427433
6 0.9 0.3 0.9978870737792354 0.001632699211110886
6 1.0 0.3 0.9982436765651436 0.0013656876922463132
6 1.1 0.3 0.9985694972587121 0.0011192516284448853
6 1.2 0.3 0.9988637477592205 0.0008944692631566225
6 1.3 0.3 0.999125676541506 0.0006924151727440876
6 1.4 0.3 0.9993545713764505 0.0005141520131817742
6 1.5 0.3 0.9995497621230974 0.0003607219582380586
6 1.6 0.3 0.9997106235548671 0.0002331379216536811
6 1.7 0.3 0.9998365781808306 0.00013237467166224738
6 1.8 0.3 0.9999270990216965 5.935995953322287e-5
6 1.9 0.3 0.9999817122995244 1.496579400875579e-5
6 2.0 0.3 1.0 0.0
6 2.1 0.3 0.999981602266706 1.5198202269352378e-5
6 2.2 0.3 0.9999262195881244 6.121637277744847e-5
6 2.3 0.3 0.9998336147401385 0.00013862407382978347
6 2.4 0.3 0.9997036144496974 0.0002478985182321469
6 2.5 0.3 0.9995361107488894 0.00038941955267806364
6 2.6 0.3 0.9993310619929948 0.0005634656520581021
6 2.7 0.3 0.999088493520989 0.0007702109909827803
6 2.8 0.3 0.9988084979424025 0.0010097236353669423
6 2.9 0.3 0.9984912350402257 0.0012819648723301903
6 3.0 0.3 0.9981369312855047 0.0015867896718687457
16 0.0 0.4 0.0006943761481929894 0.001001238752427781
16 0.0001 0.4 0.855218826410573 0.0762898377528768
16 0.001 0.4 0.855402637683857 0.07619842949506503
16 0.01 0.4 0.8572314803501587 0.07528807856186283
16 0.1 0.4 0.874603253279624 0.06656388153654488
16 0.2 0.4 0.8920086621816622 0.057691149088202054
16 0.3 0.4 0.907531452716192 0.04967457926719338
16 0.4 0.4 0.9213099647184072 0.04248083504051174
16 0.5 0.4 0.9334910007194385 0.036061349820364734
16 0.6 0.4 0.9442204922693613 0.0303603600669475
16 0.7 0.4 0.9536374267639933 0.02532035756896572
16 0.8 0.4 0.9618703520213137 0.020885488708692043
16 0.9 0.4 0.9690357614230823 0.017003453444809247
16 1.0 0.4 0.9752377561106259 0.013626379794276111
16 1.1 0.4 0.9805685104603217 0.010711042693634251
16 1.2 0.4 0.9851091939396966 0.008218693957905036
16 1.3 0.4 0.9889311096021367 0.006114685802181941
16 1.4 0.4 0.9920968925600948 0.004368006472879024
16 1.5 0.4 0.9946616724696351 0.0029508007566038798
16 1.6 0.4 0.9966741463349656 0.001837916825536528
16 1.7 0.4 0.9981775361286188 0.0010065003542767902
16 1.8 0.4 0.9992104236623442 0.00043564397422125157
16 1.9 0.4 0.9998074659193251 0.00010609248207300005
16 2.0 0.4 1.0 0.0
16 2.1 0.4 0.9998165496286563 0.00010073323918215292
16 2.2 0.4 0.9992832459973764 0.00039271429580533076
16 2.3 0.4 0.9984241753909829 0.0008612964537400571
16 2.4 0.4 0.9972616650721989 0.0014926669302034931
16 2.5 0.4 0.9958165176497811 0.0022737711643940712
16 2.6 0.4 0.9941082028132615 0.003192253985964287
16 2.7 0.4 0.9921550140181192 0.004236413735524289
16 2.8 0.4 0.9899741965101527 0.005395166101067252
16 2.9 0.4 0.9875820520173936 0.0066580150597908856
16 3.0 0.4 0.984994024519243 0.008015028863894071
14 0.0 0.4 0.0024237920695039023 0.003631285186946919
14 0.0001 0.4 0.8945893985501725 0.06308444974696505
14 0.001 0.4 0.8947182208716908 0.06301266224348838
14 0.01 0.4 0.8959998657865087 0.062297633709235425
14 0.1 0.4 0.9081739398006137 0.05543231167855528
14 0.2 0.4 0.9203981392460859 0.04840811747806118
14 0.3 0.4 0.9313556844616501 0.042004560164242324
14 0.4 0.4 0.9411527429793302 0.0361969106790487
14 0.5 0.4 0.9498903233575734 0.030954779592699322
14 0.6 0.4 0.9576622731191534 0.02624498359513368
14 0.7 0.4 0.9645542848671635 0.022033595353675578
14 0.8 0.4 0.9706436283619423 0.018287318776604656
14 0.9 0.4 0.9759993722776498 0.014974339399598557
14 1.0 0.4 0.9806829104409078 0.012064787045694761
14 1.1 0.4 0.9847486550155264 0.009530926089194649
14 1.2 0.4 0.9882447994384064 0.007347164601076356
14 1.3 0.4 0.9912140858994967 0.00548995124792432
14 1.4 0.4 0.9936945362998503 0.0039376097860341
14 1.5 0.4 0.9957201230986966 0.0026701457694067784
14 1.6 0.4 0.997321368628422 0.0016690484310824566
14 1.7 0.4 0.9985258695843738 0.0009171020741690385
14 1.8 0.4 0.999358748560571 0.00039821513015699753
