# This file contains the mean r-statistics values and standard errors for the spin 1 generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in (m,k)=(0,1) for clean systems and m=0 for disordered systems.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, α, mean_r_statistic, std_error
 
N, hj, δ, α, mean_r_statistic, std_error
10 0.8 0.0 2.8 0.5303833165334066 0.00010265606567431233
10 0.8 0.0 3.0 0.530408511626151 0.00010131151475889163
10 0.8 0.1 0.0 0.38574339802206226 0.0001582311344719868
10 0.8 0.1 0.2 0.5239364129157951 0.00011390598971381797
10 0.8 0.1 0.4 0.5221988143612907 0.00014046077831883423
10 0.8 0.1 0.6 0.5246322568216683 0.00011582292900584814
10 0.8 0.1 0.8 0.5275596419022837 0.0001054066171303829
10 0.8 0.1 1.0 0.5289370861388383 0.00010506850982629535
10 0.8 0.1 1.2 0.529494046827778 0.00010326225231000034
10 0.8 0.1 1.4 0.5299183035899352 0.00010281813889790769
10 0.8 0.1 1.6 0.530083449425804 0.0001015768080399383
10 0.8 0.1 1.8 0.5301926724707138 0.00010122408791744744
10 0.8 0.1 2.0 0.530321727961391 0.00010289268577917413
10 0.8 0.1 2.2 0.530167795101254 0.00010484069500889162
10 0.8 0.1 2.4 0.5304516474488828 0.00010347575688121289
10 0.8 0.1 2.6 0.5302913352951837 0.00010055424291146682
10 0.8 0.1 2.8 0.5304294511993568 0.00010377131882162023
10 0.8 0.1 3.0 0.5304256985001368 0.00010148917532544611
10 0.8 0.3 0.0 0.3861530532623346 0.00013060184216131984
10 0.8 0.3 0.2 0.5243737967407652 0.0001120248830480992
10 0.8 0.3 0.4 0.5228650199573694 0.00012554744022307777
10 0.8 0.3 0.6 0.5259092937789465 0.00011408413222516753
10 0.8 0.3 0.8 0.5287467035889449 0.00010240110024956871
10 0.8 0.3 1.0 0.5298393079476957 0.00010148356078988495
10 0.8 0.3 1.2 0.5298883729006785 0.00010073925752172906
10 0.8 0.3 1.4 0.5302719417983411 0.00010172234844907213
10 0.8 0.3 1.6 0.5303192613408615 0.00010198821257861613
10 0.8 0.3 1.8 0.5303541486846786 0.00010361510470757393
10 0.8 0.3 2.0 0.5302205287826673 0.00010452734077770233
10 0.8 0.3 2.2 0.5302434738776985 0.00010088742690536686
10 0.8 0.3 2.4 0.5304223582840797 0.00010166788036533914
10 0.8 0.3 2.6 0.5307075149552626 0.00010540362038399597
10 0.8 0.3 2.8 0.5304433670350703 0.00010478185152772516
10 0.8 0.3 3.0 0.5304635079945441 0.00010416136413477684
10 0.8 0.5 0.0 0.38630572927195783 0.00013781947213701613
10 0.8 0.5 0.2 0.5245072210621515 0.00011522738103891408
10 0.8 0.5 0.4 0.5229462236960922 0.000130812430818631
10 0.8 0.5 0.6 0.526232596863577 0.00010935027545840411
10 0.8 0.5 0.8 0.5289595804354343 0.00010062565493470797
10 0.8 0.5 1.0 0.5298472143654097 0.00010379605015118126
10 0.8 0.5 1.2 0.5300486721185433 0.00010065640559199924
10 0.8 0.5 1.4 0.5301831764302136 0.00010777045107517323
10 0.8 0.5 1.6 0.5296098489853502 0.0001291645047350579
10 0.8 0.5 1.8 0.5285179879274351 0.000201715489058011
10 0.8 0.5 2.0 0.5265406127329416 0.0002927740917455147
10 0.8 0.5 2.2 0.5245856641396618 0.00039389001790232674
10 0.8 0.5 2.4 0.5206890076482684 0.0005155179189634621
10 0.8 0.5 2.6 0.5182214238683859 0.0005538564243172098
10 0.8 0.5 2.8 0.5148677729209152 0.0006664065346621466
10 0.8 0.5 3.0 0.5108284303427488 0.0007047382577171599
10 0.8 0.8 0.0 0.38616368106050203 0.0001209333229546413
10 0.8 0.8 0.2 0.522380130287476 0.000161082626579182
10 0.8 0.8 0.4 0.5205131633103416 0.0001747523290155142
10 0.8 0.8 0.6 0.5252428040068777 0.0001492575575509924
10 0.8 0.8 0.8 0.5266764079105942 0.00025847160029109946
10 0.8 0.8 1.0 0.5233860240088568 0.00048729528619943
10 0.8 0.8 1.2 0.5164949420177183 0.0006847061397995981
10 0.8 0.8 1.4 0.5093372799556711 0.0008043390455279765
10 0.8 0.8 1.6 0.5039098284373407 0.0008696024545725276
10 0.8 0.8 1.8 0.4987534014361056 0.00092281602869737
10 0.8 0.8 2.0 0.49465631230261986 0.0009435913260440688
10 0.8 0.8 2.2 0.49178288159466205 0.0009824473250699517
10 0.8 0.8 2.4 0.4853372261976176 0.0009908455266696061
10 0.8 0.8 2.6 0.48444151424753906 0.0009595471465788663
10 0.8 0.8 2.8 0.481085959932152 0.0009746178211234792
10 0.8 0.8 3.0 0.4771079423257445 0.0009990674250554244
10 0.8 1.0 0.0 0.38584564781987335 0.00014853718246391392
10 0.8 1.0 0.2 0.5185103927606108 0.0003395448887360848
10 0.8 1.0 0.4 0.5175780349274717 0.000267561035526618
10 0.8 1.0 0.6 0.519708350002764 0.0004539025158075499
10 0.8 1.0 0.8 0.5158715666630452 0.0006643933770284094
10 0.8 1.0 1.0 0.507710845512655 0.0008286961582292427
10 0.8 1.0 1.2 0.5030236836670158 0.0008995635531025934
10 0.8 1.0 1.4 0.4952027913499988 0.0009643721864328465
10 0.8 1.0 1.6 0.49014534956549505 0.0009841408322789134
10 0.8 1.0 1.8 0.48795448051421286 0.0009803690635671125
10 0.8 1.0 2.0 0.48351780976218206 0.0010257736081786565
10 0.8 1.0 2.2 0.481265594676497 0.000985829844224726
10 0.8 1.0 2.4 0.47900584673675134 0.0009714722975222951
10 0.8 1.0 2.6 0.4769270818675512 0.001007367313175082
10 0.8 1.0 2.8 0.4731448631893326 0.0010057272150814376
10 0.8 1.0 3.0 0.46931199855088174 0.0009900019679787732
10 1.0 0.0 0.0 0.3858748744585562 0.00014546084265738092
10 1.0 0.0 0.2 0.523299937088845 0.00013048351089174585
10 1.0 0.0 0.4 0.5235860103901289 0.0001335919498052136
10 1.0 0.0 0.6 0.5255358180186152 0.00011924354194871649
10 1.0 0.0 0.8 0.5279330125849026 0.00011495021038305632
10 1.0 0.0 1.0 0.5290321583626765 0.00010999291384216759
10 1.0 0.0 1.2 0.5294651771304832 0.00010523636359274315
10 1.0 0.0 1.4 0.5296910759142692 0.00010244338300663515
10 1.0 0.0 1.6 0.5299654903218822 0.0001000004731151925
10 1.0 0.0 1.8 0.5300981295269914 0.00010232244546712005
10 1.0 0.0 2.0 0.5301157753768484 9.697933925870436e-5
10 1.0 0.0 2.2 0.5301046345542795 0.00010619177457483781
10 1.0 0.0 2.4 0.5302435900813873 0.00010386399015522327
10 1.0 0.0 2.6 0.5301642389617534 0.00010724246614625494
10 1.0 0.0 2.8 0.5301665397005478 0.00010438599660108922
10 1.0 0.0 3.0 0.5304250852229867 0.00010178685013833883
10 1.0 0.1 0.0 0.3862272543342635 0.00013552640255971605
10 1.0 0.1 0.2 0.5235914208256767 0.00013325566023213796
10 1.0 0.1 0.4 0.5241206940744791 0.00011973672179503911
10 1.0 0.1 0.6 0.5262349150377923 0.00011310141894250375
10 1.0 0.1 0.8 0.5281932237880737 0.00010280953539793485
10 1.0 0.1 1.0 0.529216234378715 0.0001069919125224381
10 1.0 0.1 1.2 0.5295778581672742 0.00010661604952784341
10 1.0 0.1 1.4 0.530141889854259 0.00010449572882389881
10 1.0 0.1 1.6 0.5301282822184512 0.00010135152161650902
10 1.0 0.1 1.8 0.5302234022208216 0.0001010798565549106
10 1.0 0.1 2.0 0.53015153118926 0.00010358821536636627
10 1.0 0.1 2.2 0.5303299791041771 0.00010656540126124509
10 1.0 0.1 2.4 0.5301670838962124 0.00010145579790946262
10 1.0 0.1 2.6 0.530269281576132 0.00010074812943616112
10 1.0 0.1 2.8 0.5304846172211996 0.00010129091284953914
10 1.0 0.1 3.0 0.5303964137569104 0.00010338102090333724
10 1.0 0.3 0.0 0.3861830772688387 0.00011589000907629384
10 1.0 0.3 0.2 0.5238863254693397 0.00012883136130628826
10 1.0 0.3 0.4 0.524313791955719 0.00012272593995942983
10 1.0 0.3 0.6 0.5267336831124019 0.00010108247781112485
10 1.0 0.3 0.8 0.5288567688926574 0.00010480126220507356
10 1.0 0.3 1.0 0.5297469575227 0.00010341945066310774
10 1.0 0.3 1.2 0.5298496314163784 0.00010308095744879417
10 1.0 0.3 1.4 0.5302536290616674 0.00010240501176896965
10 1.0 0.3 1.6 0.5302371380522193 9.856124988020737e-5
10 1.0 0.3 1.8 0.5302663467724436 0.00010031853506189413
10 1.0 0.3 2.0 0.530216094861634 0.0001033659343230116
10 1.0 0.3 2.2 0.5300460315329862 0.00010557529364043767
10 1.0 0.3 2.4 0.5299241428636958 0.00010278179343597243
10 1.0 0.3 2.6 0.5301600749817399 0.00010559380857756001
10 1.0 0.3 2.8 0.530241053086338 0.00010467781801015252
10 1.0 0.3 3.0 0.5301358114198045 0.00010452534926761677
10 1.0 0.5 0.0 0.38608051877029304 0.0001344985251796886
10 1.0 0.5 0.2 0.5235720892261914 0.00013563884630215232
10 1.0 0.5 0.4 0.5241690285148088 0.00012372762027449175
10 1.0 0.5 0.6 0.5268013751648859 0.00010676483091285555
10 1.0 0.5 0.8 0.5291338024703838 0.00010285841978487256
10 1.0 0.5 1.0 0.5298547509232796 0.00010484917857138705
10 1.0 0.5 1.2 0.5301405420920455 9.867569593018854e-5
10 1.0 0.5 1.4 0.5303252926470148 0.00010835670365284945
10 1.0 0.5 1.6 0.5297929935226351 0.00011447650964119607
10 1.0 0.5 1.8 0.5291275805600903 0.00016195838633649334
10 1.0 0.5 2.0 0.5272051472938859 0.0002546056962214888
10 1.0 0.5 2.2 0.5247736976751338 0.0003711687946371019
10 1.0 0.5 2.4 0.5206466823164649 0.0005143000590936392
10 1.0 0.5 2.6 0.5181286563795691 0.0006053850024567051
10 1.0 0.5 2.8 0.5136333345292575 0.00067264225857327
10 1.0 0.5 3.0 0.510474865260371 0.0007279463860353994
10 1.0 0.8 0.0 0.3860212734415584 0.00013818630195194532
10 1.0 0.8 0.2 0.5221819105574717 0.00017956813599180683
10 1.0 0.8 0.4 0.5221197143632631 0.0001663767937501571
10 1.0 0.8 0.6 0.5262439152961198 0.00012808274417624172
10 1.0 0.8 0.8 0.527404958619498 0.00023478764743162952
10 1.0 0.8 1.0 0.5246600850121277 0.0004162775094586395
10 1.0 0.8 1.2 0.5172951665615166 0.0006510576195666234
10 1.0 0.8 1.4 0.5120657030636615 0.0007637067648923065
10 1.0 0.8 1.6 0.5045302642963735 0.0008608544044694162
10 1.0 0.8 1.8 0.5017610538972603 0.0008869666185580817
10 1.0 0.8 2.0 0.4954663355457649 0.0009122743896776057
10 1.0 0.8 2.2 0.4891700338903673 0.0010025425980958876
10 1.0 0.8 2.4 0.48746703719357276 0.0009644892437073555
10 1.0 0.8 2.6 0.48308502049833124 0.0009787550628770911
10 1.0 0.8 2.8 0.4796868943095549 0.0009929493007539664
10 1.0 0.8 3.0 0.4763782407238276 0.001028154050918181
10 1.0 1.0 0.0 0.386194847227819 0.00013577244984919014
10 1.0 1.0 0.2 0.5188163789024832 0.0002902570311023637
10 1.0 1.0 0.4 0.5200899785000606 0.0002699439295665666
10 1.0 1.0 0.6 0.5220311136543117 0.00040875461647753026
10 1.0 1.0 0.8 0.5188577983782381 0.0005894185988235282
10 1.0 1.0 1.0 0.5110613322239578 0.0008098077985579756
10 1.0 1.0 1.2 0.5036221483364081 0.000899195994640892
10 1.0 1.0 1.4 0.49810584620862963 0.0009371047206812522
10 1.0 1.0 1.6 0.49282897421516425 0.0009567446929942314
10 1.0 1.0 1.8 0.48596044638156816 0.0009894704177489057
10 1.0 1.0 2.0 0.48416482760561763 0.0009979624762582553
10 1.0 1.0 2.2 0.48000030349905537 0.00102026317122556
10 1.0 1.0 2.4 0.47655308686389364 0.0010065758906112772
10 1.0 1.0 2.6 0.47411758769930235 0.0010039690091074769
10 1.0 1.0 2.8 0.4702762992346994 0.0009828848964757624
10 1.0 1.0 3.0 0.46696668055049906 0.0010089849925433447
10 1.5 0.0 0.0 0.386229295477183 0.00012860827332699667
10 1.5 0.0 0.2 0.5191111598940181 0.00020357693666216592
10 1.5 0.0 0.4 0.5249447230942877 0.00011456201243730392
10 1.5 0.0 0.6 0.5271480654182754 0.0001113277217787425
10 1.5 0.0 0.8 0.5286712659825056 0.00010257090932489578
10 1.5 0.0 1.0 0.5297306737760391 0.00010453185997229962
10 1.5 0.0 1.2 0.5296379853162074 0.00010712113658503327
10 1.5 0.0 1.4 0.5297446972017277 0.00010582170965951208
10 1.5 0.0 1.6 0.5297438244528365 0.00010773224671487755
10 1.5 0.0 1.8 0.5295844439231676 0.0001076198492569648
10 1.5 0.0 2.0 0.5294865595605149 0.00011148852113214734
10 1.5 0.0 2.2 0.5291733229927101 0.0001166700540160776
10 1.5 0.0 2.4 0.5291567238537915 0.00012418324524157123
10 1.5 0.0 2.6 0.5290458922666947 0.0001239750436705966
10 1.5 0.0 2.8 0.5289250588962975 0.00013964160385677359
10 1.5 0.0 3.0 0.5288794795347597 0.00014728937461945288
10 1.5 0.1 0.0 0.3859613081155224 0.00015236167211201527
10 1.5 0.1 0.2 0.5189519422660211 0.0002035456227945049
10 1.5 0.1 0.4 0.5250439880380374 0.00011473838391127296
10 1.5 0.1 0.6 0.5273921043817493 0.00010788638186932062
10 1.5 0.1 0.8 0.5287916972590623 0.00010489207871838157
10 1.5 0.1 1.0 0.5295372488723051 0.00010594299866316177
10 1.5 0.1 1.2 0.5295024642234548 0.00010328602715610193
10 1.5 0.1 1.4 0.5296828084404959 0.0001047631024458552
10 1.5 0.1 1.6 0.5296246199859029 0.00010361807252685615
10 1.5 0.1 1.8 0.5295568671346982 0.000109954361357066
10 1.5 0.1 2.0 0.5292565124744324 0.0001128751318978755
10 1.5 0.1 2.2 0.5291425015591298 0.00011246422063830357
10 1.5 0.1 2.4 0.5291967160041728 0.00011778689359487316
10 1.5 0.1 2.6 0.5288589860932146 0.00013910200230317943
10 1.5 0.1 2.8 0.5287581237516338 0.00013917564420966677
10 1.5 0.1 3.0 0.5289360576895871 0.0001441412132546932
10 1.5 0.3 0.0 0.3863291429906868 0.00011058393592704182
10 1.5 0.3 0.2 0.5191969201397215 0.00021454142764075834
10 1.5 0.3 0.4 0.5253573993017799 0.00011373517158647575
10 1.5 0.3 0.6 0.5274495858812551 0.00010320451353041471
10 1.5 0.3 0.8 0.5289242102297576 0.00010473503108729769
10 1.5 0.3 1.0 0.529600485499464 0.00010647659517445937
10 1.5 0.3 1.2 0.5296777908613988 0.00010678769812236205
10 1.5 0.3 1.4 0.5296515431636712 0.00010590663113950897
10 1.5 0.3 1.6 0.5295812440384197 0.00010612928541704169
10 1.5 0.3 1.8 0.5293916194394304 0.00010911510169149861
10 1.5 0.3 2.0 0.5291338788830893 0.00012073791219381048
10 1.5 0.3 2.2 0.5291011578102501 0.00011693422141125716
10 1.5 0.3 2.4 0.5287297094499548 0.0001291609851534264
10 1.5 0.3 2.6 0.5283162309850319 0.000155393194990142
10 1.5 0.3 2.8 0.5283184522690207 0.00015541166159672531
10 1.5 0.3 3.0 0.5278605413966709 0.00016471628718234155
10 1.5 0.5 0.0 0.3860731544808877 0.00013074751711119717
10 1.5 0.5 0.2 0.5188984222432571 0.0002308781182391891
10 1.5 0.5 0.4 0.5252323561406054 0.00011931184236472899
10 1.5 0.5 0.6 0.527341543391689 0.0001072019110949066
10 1.5 0.5 0.8 0.5290464789851296 0.00011027540624594796
10 1.5 0.5 1.0 0.5295868593651551 0.00010681858001964105
10 1.5 0.5 1.2 0.5296065761244053 0.00010555282652379176
10 1.5 0.5 1.4 0.5296323599980179 0.00010277762904474894
10 1.5 0.5 1.6 0.5292329836663632 0.00011263281722887104
10 1.5 0.5 1.8 0.5285452753509952 0.00014029883394359993
10 1.5 0.5 2.0 0.5270056618295356 0.00024212032026844592
10 1.5 0.5 2.2 0.5241368550948735 0.0003393770818080161
10 1.5 0.5 2.4 0.5202897012971892 0.0004726632829610139
10 1.5 0.5 2.6 0.515919058540824 0.0006052937687570174
10 1.5 0.5 2.8 0.5121988045457526 0.0006749888794156437
10 1.5 0.5 3.0 0.506206320824984 0.0008096127785624192
10 1.5 0.8 0.0 0.38596765058022287 0.00015275421182169775
10 1.5 0.8 0.2 0.5185680633254878 0.00024309526367932135
10 1.5 0.8 0.4 0.524386876384909 0.0001333028923778896
10 1.5 0.8 0.6 0.5270723568199667 0.00011100536536448304
10 1.5 0.8 0.8 0.5281661416777794 0.00017039082557375435
10 1.5 0.8 1.0 0.526055576180506 0.00034535554065473966
10 1.5 0.8 1.2 0.521492293109554 0.0005207260651914744
10 1.5 0.8 1.4 0.5137144574515833 0.0007292406475752583
10 1.5 0.8 1.6 0.508645375293231 0.0007934471194631715
10 1.5 0.8 1.8 0.5018082847434325 0.0008790553364692803
10 1.5 0.8 2.0 0.4942385575080086 0.0009625420303356257
10 1.5 0.8 2.2 0.4901477987173288 0.0009758959807377864
10 1.5 0.8 2.4 0.48210784948109253 0.001022464940426725
10 1.5 0.8 2.6 0.47740488882135396 0.0010461247420997305
10 1.5 0.8 2.8 0.47356549350997923 0.0010566301203434863
10 1.5 0.8 3.0 0.4686852280527982 0.0010764682633242239
10 1.5 1.0 0.0 0.38621501314565865 0.00012722998087404109
10 1.5 1.0 0.2 0.5175912053341849 0.00028679581998570933
10 1.5 1.0 0.4 0.5226568446043318 0.00023998996350904923
10 1.5 1.0 0.6 0.5252726318552817 0.00026133046439951005
10 1.5 1.0 0.8 0.5203936868137121 0.0005451903507176537
10 1.5 1.0 1.0 0.5135567560850918 0.0007259992113169121
10 1.5 1.0 1.2 0.5055393062331031 0.0008876752283531205
10 1.5 1.0 1.4 0.5003987630694674 0.0009432522334898488
10 1.5 1.0 1.6 0.49317453903327213 0.0009981351716819675
10 1.5 1.0 1.8 0.48817558538589045 0.0010073604337661355
10 1.5 1.0 2.0 0.4819147140773478 0.001016125032291294
10 1.5 1.0 2.2 0.47690054491181844 0.0010019919039017265
10 1.5 1.0 2.4 0.4708990481132207 0.0010164880422539654
10 1.5 1.0 2.6 0.4656179768161506 0.0010235639529450062
10 1.5 1.0 2.8 0.4614422713177121 0.0010022982226437886
10 1.5 1.0 3.0 0.45743766424258087 0.0010206905223548595
10 2.0 0.0 0.0 0.3859966048022223 0.0001478095989457066
10 2.0 0.0 0.2 0.5112617242235422 0.0003530081986951397
10 2.0 0.0 0.4 0.5236735958447776 0.00016588500804723665
10 2.0 0.0 0.6 0.5268721747409809 0.00013160825704078464
10 2.0 0.0 0.8 0.5280529225383013 0.0001279300482725676
10 2.0 0.0 1.0 0.52848519597785 0.00012780428924686973
10 2.0 0.0 1.2 0.5286414889285419 0.0001313184054508267
10 2.0 0.0 1.4 0.5285917984076951 0.000133925095398107
10 2.0 0.0 1.6 0.5279389934667315 0.0001575628064346826
10 2.0 0.0 1.8 0.5272746336463386 0.00018004508606529702
10 2.0 0.0 2.0 0.5267211855649667 0.00019006345701339954
10 2.0 0.0 2.2 0.5261163615822322 0.00021475331288052868
10 2.0 0.0 2.4 0.5253911632037154 0.00023041094061618288
10 2.0 0.0 2.6 0.5242098833897444 0.00027146192474912897
10 2.0 0.0 2.8 0.5236665286762608 0.00031763760282829613
10 2.0 0.0 3.0 0.5224697863545891 0.00037118685574646503
10 2.0 0.1 0.0 0.3861529524032528 0.00011191269568005669
10 2.0 0.1 0.2 0.5116772699123197 0.00034301968006848364
10 2.0 0.1 0.4 0.5239525951143118 0.0001601865921230059
10 2.0 0.1 0.6 0.5267495471925467 0.00013880181696485696
10 2.0 0.1 0.8 0.5282672929546424 0.00012083946823560167
10 2.0 0.1 1.0 0.5285856838425943 0.0001298230465698438
10 2.0 0.1 1.2 0.528570712611822 0.00013932625114965492
10 2.0 0.1 1.4 0.528513747100225 0.00013535396348842346
10 2.0 0.1 1.6 0.5283643835135741 0.00013242213511346687
10 2.0 0.1 1.8 0.5276780730425125 0.00015956430720775569
10 2.0 0.1 2.0 0.527073793523144 0.00017972786611124674
10 2.0 0.1 2.2 0.5259137963791393 0.0002050923476920465
10 2.0 0.1 2.4 0.5246097860930116 0.00028994832685545746
10 2.0 0.1 2.6 0.5236277842146783 0.0003114245402602766
10 2.0 0.1 2.8 0.5229243039009058 0.00033845603689738944
10 2.0 0.1 3.0 0.5219999952077843 0.0003882986217451303
10 2.0 0.3 0.0 0.38622215522615705 0.00011577062714759949
10 2.0 0.3 0.2 0.5117458474746552 0.000340193975091781
10 2.0 0.3 0.4 0.5236506242989019 0.0001646344160894584
10 2.0 0.3 0.6 0.5268285179456298 0.00012499958667497934
10 2.0 0.3 0.8 0.5281189632157055 0.00012588074003040548
10 2.0 0.3 1.0 0.52860751218846 0.00012344364688771626
10 2.0 0.3 1.2 0.5286868470542501 0.00013616687826983062
10 2.0 0.3 1.4 0.5283621252698459 0.00013419627492841914
10 2.0 0.3 1.6 0.5279203618328834 0.00014082666058579785
10 2.0 0.3 1.8 0.5270984651185726 0.000159054858094368
10 2.0 0.3 2.0 0.5265306170537392 0.00019070926437592573
10 2.0 0.3 2.2 0.5257381175242886 0.0002014315404900601
10 2.0 0.3 2.4 0.5244837695022011 0.0002631241347553246
10 2.0 0.3 2.6 0.5224813093603657 0.00032622849631071667
10 2.0 0.3 2.8 0.521838998084468 0.00036404407236825885
10 2.0 0.3 3.0 0.5208749030490119 0.0003799329250582939
10 2.0 0.5 0.0 0.3861027840020571 0.00011344408314173016
10 2.0 0.5 0.2 0.5122391665542481 0.000342164047531968
10 2.0 0.5 0.4 0.523679307712259 0.00016378429203401434
10 2.0 0.5 0.6 0.526888834211337 0.00013460016881403167
10 2.0 0.5 0.8 0.5280905079256722 0.00013519253325565953
10 2.0 0.5 1.0 0.5286602046298707 0.0001264770874546015
10 2.0 0.5 1.2 0.528607362057519 0.00012125406866972482
10 2.0 0.5 1.4 0.5282969668789497 0.0001318436177608589
10 2.0 0.5 1.6 0.5272488547228376 0.00015814864378210365
10 2.0 0.5 1.8 0.5262660639936357 0.0001860004618675107
10 2.0 0.5 2.0 0.5242210022603743 0.0002442403041485052
10 2.0 0.5 2.2 0.5198900694413104 0.0003865273399856242
10 2.0 0.5 2.4 0.5159423906252687 0.0005065050582018989
10 2.0 0.5 2.6 0.5097427553774472 0.0006544805922481397
10 2.0 0.5 2.8 0.5047494752881193 0.0007478206905970928
10 2.0 0.5 3.0 0.49896984298288904 0.0008479398587497155
10 2.0 0.8 0.0 0.38617835765910236 0.00010978125072398932
10 2.0 0.8 0.2 0.5123868891308662 0.00036566132767712733
10 2.0 0.8 0.4 0.5233834486214461 0.00017479195147563714
10 2.0 0.8 0.6 0.5263823818626769 0.00015240370376622827
10 2.0 0.8 0.8 0.5274967828094539 0.0001521419089096006
10 2.0 0.8 1.0 0.5264560936815976 0.00028711890398963586
10 2.0 0.8 1.2 0.5220072371164167 0.0004946391998074212
10 2.0 0.8 1.4 0.5158890535603705 0.0006596086161993732
10 2.0 0.8 1.6 0.5081885705593651 0.000797853114252347
10 2.0 0.8 1.8 0.4991165540755607 0.0009161385007708578
10 2.0 0.8 2.0 0.49009101745280925 0.000989638170779991
10 2.0 0.8 2.2 0.4828285295290234 0.0010105846057192954
10 2.0 0.8 2.4 0.47741471378482325 0.0010276007526320717
10 2.0 0.8 2.6 0.4688869273963238 0.001062744278443946
10 2.0 0.8 2.8 0.4630889822942036 0.0010794148013254267
10 2.0 0.8 3.0 0.45943491481997806 0.001062822736992825
10 2.0 1.0 0.0 0.3860361485141292 0.00011326527124435263
10 2.0 1.0 0.2 0.5127694357510532 0.00039488327490991087
10 2.0 1.0 0.4 0.522215818155236 0.00024232919056676688
10 2.0 1.0 0.6 0.5245911033429749 0.0002925069144448704
10 2.0 1.0 0.8 0.5205879245101888 0.0005113191789004666
10 2.0 1.0 1.0 0.5155486838189974 0.0006778350964049039
10 2.0 1.0 1.2 0.5088308988918954 0.0007995486152047901
10 2.0 1.0 1.4 0.501332748530109 0.0008893928537827126
10 2.0 1.0 1.6 0.4916039440429827 0.0009834262677939306
10 2.0 1.0 1.8 0.4842873671715116 0.001005046122852562
10 2.0 1.0 2.0 0.4780405859978897 0.0010188083005485296
10 2.0 1.0 2.2 0.47103664693428027 0.001013106234431252
10 2.0 1.0 2.4 0.46291618721812444 0.0010407770203917242
10 2.0 1.0 2.6 0.45786945201763884 0.000987018137575454
10 2.0 1.0 2.8 0.4516377201605683 0.0009768498993500839
10 2.0 1.0 3.0 0.44684244566992304 0.000976722699948834
10 4.0 0.0 0.0 0.38613363109038923 0.00011280401363222233
10 4.0 0.0 0.2 0.46456375399628264 0.0007862777784048487
10 4.0 0.0 0.4 0.49317972477064087 0.0007285106038036771
10 4.0 0.0 0.6 0.5009265994299016 0.0007339546827896174
10 4.0 0.0 0.8 0.5033101218013527 0.0007316316458665102
10 4.0 0.0 1.0 0.5034478841935457 0.0007511976771918409
10 4.0 0.0 1.2 0.5016097462443663 0.000761291334116569
10 4.0 0.0 1.4 0.49812329695044866 0.0008269647060612199
10 4.0 0.0 1.6 0.4940439608751255 0.0008994198044444296
10 4.0 0.0 1.8 0.4867608954544721 0.0009505687508582351
10 4.0 0.0 2.0 0.4816956607756811 0.0009572335144216332
10 4.0 0.0 2.2 0.4752894204526853 0.0009965993972896581
10 4.0 0.0 2.4 0.4697993904289044 0.0010396580081996872
10 4.0 0.0 2.6 0.4634094335211911 0.0010887874660843687
10 4.0 0.0 2.8 0.4589816249184735 0.0011041849791827607
10 4.0 0.0 3.0 0.4536230027199002 0.0011315400455157072
10 4.0 0.1 0.0 0.3862635647917081 0.00011231478895083244
10 4.0 0.1 0.2 0.4645798087957375 0.000778474776926593
10 4.0 0.1 0.4 0.4931227494018499 0.0007682300648600314
10 4.0 0.1 0.6 0.5009882163230401 0.0007114769406357974
10 4.0 0.1 0.8 0.5041660120476099 0.0007100206988469443
10 4.0 0.1 1.0 0.5037517342002433 0.0007172404637154297
10 4.0 0.1 1.2 0.5009232171317045 0.0007930821640101434
10 4.0 0.1 1.4 0.4979643002316122 0.0008292276094758492
10 4.0 0.1 1.6 0.4921818592520197 0.0009016486346186424
10 4.0 0.1 1.8 0.48743052699147355 0.0009276369370867979
10 4.0 0.1 2.0 0.483198963287546 0.0009663126916493984
10 4.0 0.1 2.2 0.47600924778958686 0.000999237944498065
10 4.0 0.1 2.4 0.4701947969904066 0.0010184045602339505
10 4.0 0.1 2.6 0.4640744774036869 0.0010542311002084465
10 4.0 0.1 2.8 0.45732111555213 0.0011059927230354558
10 4.0 0.1 3.0 0.4542269733210473 0.0011233326369627058
10 4.0 0.3 0.0 0.38630375163657676 0.00011599332892019577
10 4.0 0.3 0.2 0.4648836346216405 0.0007957530655132042
10 4.0 0.3 0.4 0.49261362921846674 0.0007248222349485556
10 4.0 0.3 0.6 0.5028571235816528 0.0006950228938235072
10 4.0 0.3 0.8 0.5057094880252161 0.0006667551294361805
10 4.0 0.3 1.0 0.5023564005178249 0.0007456631736366343
10 4.0 0.3 1.2 0.5030163853038815 0.0007788909401994343
10 4.0 0.3 1.4 0.4981149954468402 0.0008147259732003633
10 4.0 0.3 1.6 0.49487554094064645 0.0008812536326505442
10 4.0 0.3 1.8 0.4885021843141826 0.0008962890582894537
10 4.0 0.3 2.0 0.48366216044087357 0.0009471493964855312
10 4.0 0.3 2.2 0.4771754967519716 0.0010065482466109783
10 4.0 0.3 2.4 0.4681897649730604 0.0010543012207148324
10 4.0 0.3 2.6 0.4627661890832675 0.0010609453903396096
10 4.0 0.3 2.8 0.4577046985214757 0.0010615919598658875
10 4.0 0.3 3.0 0.4521986141625045 0.0010710408964359995
10 4.0 0.5 0.0 0.38623205244701403 0.00010950299062344987
10 4.0 0.5 0.2 0.4654777747299137 0.0008063229267886398
